hex_Res7,total_sales,med_price,med_price_sf,current_pop,pop_change,median_income
8744cea80ffffff,,,,4,0,0
8744dd598ffffff,,,,91,1.7,105618
8744d8a21ffffff,,,,349,1.98,61344
8744ddd72ffffff,,,,153,0.39,84516
8744dd599ffffff,,,,104,1.67,62498
8744cea81ffffff,,,,,,
8744d8a22ffffff,,,,274,1.56,62617
8744ddd73ffffff,,,,356,0.17,65044
8744dd59affffff,,,,211,1.2,100674
8744cea84ffffff,,,,40,0.5,47368
8744d8a23ffffff,,,,128,1.95,61225
8744dd59bffffff,,,,407,2.25,68709
8744ddd75ffffff,,,,526,0.34,78281
8744cea85ffffff,,,,36,-0.56,117647
8744d8a24ffffff,,,,353,1.27,75557
8744ddd81ffffff,,,,18,0,60000
8744dd59cffffff,,,,298,1.81,105262
8744cea88ffffff,,,,102,1.52,54866
8744ddd83ffffff,,,,4,0,0
8744d8a25ffffff,,,,250,1.32,72112
8744dd59dffffff,,,,169,1.72,65691
8744cea89ffffff,,,,265,1.61,55468
8744ddd8cffffff,,,,31,-0.65,45000
8744d8a26ffffff,,,,292,1.27,75588
8744dd59effffff,,,,33,1.76,106045
8744cea8affffff,,,,225,1.3,56842
8744ddd8dffffff,,,,47,0,54664
8744dd5a2ffffff,,,,286,1.76,55386
8744d8a28ffffff,,,,167,0.36,86865
8744cea8bffffff,,,,481,1.61,55896
8744ddd8effffff,,,,8,0,0
8744dd5b0ffffff,,,,317,3.2,67792
8744d8a29ffffff,,,,94,0.42,85599
8744cea8cffffff,,,,,,
8744ddd93ffffff,,,,214,0.28,57143
8744dd5b1ffffff,,,,881,1.84,73109
8744d8a2affffff,,,,239,-0.17,38844
8744cea8dffffff,,,,29,1.34,57822
8744ddd98ffffff,,,,,,
8744dd5b2ffffff,,,,277,2.6,67203
8744d8a2bffffff,,,,70,0.28,79956
8744cea8effffff,,,,,,
8744ddd9affffff,,,,16,0,66548
8744dd5b3ffffff,,,,718,3.02,69860
8744ceaa0ffffff,,,,,,
8744d8a2cffffff,,,,212,1.99,60384
8744ddd9cffffff,,,,13,0,87500
8744dd5b4ffffff,,,,97,3.28,68516
8744ceaa1ffffff,,,,11,1.76,0
8744d8a2dffffff,,,,191,0.52,79518
8744ddd9dffffff,,,,147,0.27,57131
8744dd5b5ffffff,,,,171,3.18,66860
8744ceaa2ffffff,,,,41,0.48,66548
8744ddd9effffff,,,,122,0.33,56604
8744d8a2effffff,,,,141,1.65,58093
8744dd5b6ffffff,,,,208,2.47,65939
8744ceaa3ffffff,,,,59,-0.69,111200
8744ddda9ffffff,,,,356,-0.06,51662
8744d8a30ffffff,,,,294,1.71,51391
8744dd800ffffff,,,,23,0,56905
8744ceaa4ffffff,,,,,,
8744dddabffffff,,,,89,0,54580
8744d8a31ffffff,,,,607,1.72,50950
8744dd802ffffff,,,,,,
8744ceaa5ffffff,,,,3,0,0
8744c8586ffffff,,,,30,0.66,75000
8744d8a32ffffff,,,,1375,1.36,52389
8744dd804ffffff,,,,447,1.18,107606
8744ceaa6ffffff,,,,,,
8744c8590ffffff,,,,,,
8744d8a33ffffff,,,,1050,1.98,46698
8744dd805ffffff,,,,63,0.93,64018
8744ceaaaffffff,,,,,,
8744c8592ffffff,,,,,,
8744d8a34ffffff,,,,249,1.63,80294
8744ceaabffffff,,,,,,
8744c8594ffffff,,,,,,
8744dd806ffffff,,,,2,0,0
8744d8a35ffffff,,,,279,1.6,54900
8744ceaaeffffff,,,,4,0,0
8744c8595ffffff,,,,,,
8744dd810ffffff,,,,167,1.06,92631
8744cead0ffffff,,,,77,-0.52,92760
8744d8a36ffffff,,,,607,1.84,76003
8744c8596ffffff,,,,,,
8744dd811ffffff,,,,,,
8744cead2ffffff,,,,273,1.56,67778
8744dd812ffffff,,,,529,1.18,81838
8744c85b0ffffff,,,,,,
8744d8a40ffffff,,,,,,
8744cead3ffffff,,,,103,1.32,40746
8744dd814ffffff,,,,934,1.35,116020
8744c85b1ffffff,,,,,,
8744d8a42ffffff,,,,65,-0.31,75555
8744cead6ffffff,,,,267,1.6,55339
8744c85b2ffffff,,,,,,
8744dd815ffffff,,,,20,0.98,134826
8744d8a44ffffff,,,,234,0.59,61074
8744ceb80ffffff,,,,,,
8744c85b3ffffff,,,,,,
8744dd816ffffff,,,,641,0.92,79973
8744d8a45ffffff,,,,58,0.68,66833
8744ceb81ffffff,,,,,,
8744c85b4ffffff,,,,10,0,31982
8744dd820ffffff,,,,42,0,58452
8744d8a46ffffff,,,,17,0,175000
8744ceb82ffffff,,,,11,1.76,125000
8744c85b6ffffff,,,,,,
8744dd821ffffff,,,,89,0.45,52070
8744ceb83ffffff,,,,42,1.39,0
8744d8a50ffffff,,,,337,-0.18,76195
8744ca834ffffff,,,,,,
8744dd822ffffff,,,,289,0.14,58237
8744ceb84ffffff,,,,,,
8744d8a51ffffff,,,,222,0.09,75000
8744dd823ffffff,,,,361,0.82,64674
8744ca836ffffff,,,,,,
8744ceb86ffffff,,,,5,0,0
8744d8a52ffffff,,,,263,-0.08,70224
8744ca900ffffff,,,,,,
8744dd824ffffff,,,,84,0.7,96130
8744ceb8affffff,,,,,,
8744ca901ffffff,,,,,,
8744d8a54ffffff,,,,27,0,91685
8744dd825ffffff,,,,100,0.59,58807
8744ceb8effffff,,,,,,
8744ca902ffffff,,,,,,
8744d8a55ffffff,,,,257,0.08,79017
8744dd826ffffff,,,,41,0.48,85357
8744ceb95ffffff,,,,58,1.34,75000
8744d8a56ffffff,,,,354,0.06,76694
8744dd828ffffff,,,,208,0.85,62608
8744ca903ffffff,,,,2,0,0
8744d8a60ffffff,,,,161,0.61,61611
8744ceb98ffffff,,,,7,0,0
8744dd82cffffff,,,,72,0.55,50809
8744ca904ffffff,,,,,,
8744ceb99ffffff,,,,,,
8744d8a61ffffff,,,,195,0.61,62607
8744dd82dffffff,,,,239,0.9,65138
8744ca905ffffff,,,,,,
8744d8a62ffffff,,,,23,0.85,109704
8744ceb9bffffff,,,,9,0,65822
8744dd82effffff,,,,485,0.89,63627
8744ca906ffffff,,,,92,0.64,41787
8744d8a63ffffff,,,,8,0,0
8744dd830ffffff,,,,572,1.19,110591
8744ceb9cffffff,,,,,,
8744d8a64ffffff,,,,88,0.23,85755
8744dd831ffffff,,,,282,1.18,108707
8744ca908ffffff,,,,390,-0.05,62527
8744ceb9dffffff,,,,,,
8744d8a65ffffff,,,,153,0.52,60000
8744dd832ffffff,,,,499,1.33,116192
8744ca909ffffff,,,,123,-0.16,55824
8744d8a66ffffff,,,,167,0.47,83145
8744ceba2ffffff,,,,2,0,0
8744dd833ffffff,,,,59,1.32,115191
8744d8a68ffffff,,,,168,0.35,35698
8744ca90affffff,,,,335,-0.18,45754
8744ceba6ffffff,,,,140,1.25,62154
8744dd834ffffff,,,,53,0.74,100000
8744ca90bffffff,,,,813,-0.07,30779
8744d8a6affffff,,,,35,0.57,35000
8744cebb0ffffff,,,,7,0,0
8744dd835ffffff,,,,37,0,54272
8744ca90cffffff,,,,,,
8744d8a6cffffff,,,,190,0.52,60000
8744cebb1ffffff,,,,,,
8744ca90dffffff,,,,110,-0.18,51458
8744dd836ffffff,,,,191,1.13,107257
8744d8a6dffffff,,,,85,0.47,35000
8744cebb3ffffff,,,,7,0,0
8744ca90effffff,,,,81,0.25,61190
8744dd894ffffff,,,,426,0.28,111004
8744d8a6effffff,,,,28,0.7,100000
8744cebb4ffffff,,,,196,1.39,66833
8744ca910ffffff,,,,70,0.28,45521
8744dd896ffffff,,,,503,0.43,104692
8744cebb5ffffff,,,,91,1.29,70741
8744d8a70ffffff,,,,35,0.57,66885
8744ca911ffffff,,,,,,
8744dd8a0ffffff,,,,256,1,75503
8744d8a71ffffff,,,,14,0,42176
8744d8360ffffff,,,,98,0,55791
8744ca912ffffff,,,,14,0,35000
8744dd8a1ffffff,,,,587,0.1,74215
8744d8a72ffffff,,,,105,0.57,57244
8744d8364ffffff,,,,131,0,57514
8744ca913ffffff,,,,6,0,0
8744dd8a2ffffff,,,,204,3.9,86006
8744d8a73ffffff,,,,33,0.6,60000
8744d8365ffffff,,,,93,-0.22,54510
8744dd8a3ffffff,,,,212,0,75000
8744ca914ffffff,,,,52,0,46609
8744d8a74ffffff,,,,79,0.25,79956
8744d8366ffffff,,,,40,0,60000
8744dd8a4ffffff,,,,269,0.95,79687
8744ca915ffffff,,,,114,0.35,45283
8744d8a75ffffff,,,,35,0.57,66833
8744d8375ffffff,,,,4,0,0
8744dd8a5ffffff,,,,423,0.84,79173
8744ca916ffffff,,,,4,0,0
8744d8a41ffffff,,,,25,0,76426
8744d8a76ffffff,,,,49,0.4,66795
8744ca918ffffff,,,,96,-0.42,45000
8744dd8a6ffffff,,,,679,3.13,85292
8744d8a43ffffff,,,,19,0,77107
8744d8aa5ffffff,,,,365,0.91,51649
8744ca919ffffff,,,,39,-0.52,37321
8744dd8b0ffffff,,,,1087,3.4,116185
8744d8aa8ffffff,,,,154,0,56611
8744d8a48ffffff,,,,,,
8744ca91affffff,,,,,,
8744dd8b1ffffff,,,,245,4.27,85941
8744d8aa9ffffff,,,,319,0,56909
8744d8a49ffffff,,,,,,
8744ca91bffffff,,,,8,0,0
8744dd8b2ffffff,,,,1212,0,111812
8744d8aabffffff,,,,496,0.28,57218
8744dd8b3ffffff,,,,98,7.55,133729
8744d8aacffffff,,,,175,0.11,59157
8744dd8b4ffffff,,,,1561,0.62,62208
8744d8aadffffff,,,,387,0,57796
8744dd8b5ffffff,,,,1062,2.59,84365
8744d8ac4ffffff,,,,1641,0.31,30928
8744dd8b6ffffff,,,,1369,0.06,101983
8744d8ad4ffffff,,,,201,0.2,39212
8744dd908ffffff,,,,123,0.64,81977
8744d8ae0ffffff,,,,534,0,51589
8744dd909ffffff,,,,184,0.96,86901
8744d8ae1ffffff,,,,250,0.16,63197
8744dd90affffff,,,,87,0.68,89159
8744d8ae2ffffff,,,,592,-0.1,64231
8744dd90bffffff,,,,53,0.74,81977
8744d8ae3ffffff,,,,637,0,39640
8744dd90dffffff,,,,173,0.8,85880
8744d8ae4ffffff,,,,308,-0.46,51441
8744ca91cffffff,,,,462,0.3,58116
8744d8a4affffff,,,,212,0.37,55398
8744dd918ffffff,,,,123,0,93493
8744d8ae5ffffff,,,,430,-0.33,52612
8744ca91dffffff,,,,125,-0.32,41545
8744d8a4bffffff,,,,36,0.55,50000
8744dd919ffffff,,,,201,0.3,91112
8744ca91effffff,,,,53,0,45000
8744d8ae6ffffff,,,,198,0,51435
8744d8a4cffffff,,,,20,0,54580
8744dd91affffff,,,,373,0,71137
8744ca920ffffff,,,,1455,0.7,50722
8744d8af0ffffff,,,,1060,-0.09,45080
8744d8a4dffffff,,,,,,
8744dd91bffffff,,,,188,0,58339
8744d8af1ffffff,,,,983,-0.25,55895
8744ca921ffffff,,,,360,0.55,45248
8744d8a4effffff,,,,70,0.28,54590
8744d8af2ffffff,,,,589,0.24,39142
8744ca922ffffff,,,,401,0.3,45392
8744dd91dffffff,,,,340,0.7,87362
8744d8a53ffffff,,,,60,0.33,72639
8744d8af3ffffff,,,,346,0.12,39108
8744ca923ffffff,,,,337,0.53,42982
8744dd940ffffff,,,,42,0,54626
8744d8a58ffffff,,,,205,0.1,61530
8744d8af4ffffff,,,,372,-0.22,56951
8744ca924ffffff,,,,300,0.72,103356
8744dd941ffffff,,,,90,0,54641
8744d8a59ffffff,,,,124,0.16,47347
8744d8af5ffffff,,,,233,-0.35,68834
8744ca925ffffff,,,,483,0.61,51020
8744dd942ffffff,,,,294,0.87,77609
8744d8af6ffffff,,,,575,0.14,41848
8744d8a5affffff,,,,1258,0.32,72171
8744dd943ffffff,,,,333,0.12,60000
8744d8b08ffffff,,,,912,2.26,63961
8744ca926ffffff,,,,497,0.16,46123
8744d8a5bffffff,,,,281,0.07,47344
8744dd944ffffff,,,,189,0.93,84543
8744d8b09ffffff,,,,629,1.3,58774
8744ca928ffffff,,,,,,
8744dd945ffffff,,,,287,0,55468
8744d8b0affffff,,,,103,1.51,104125
8744d8a5cffffff,,,,49,0.4,75000
8744dd946ffffff,,,,133,0.89,87419
8744ca929ffffff,,,,33,0,75000
8744d8b0bffffff,,,,149,1.31,63318
8744d8a5dffffff,,,,162,0.25,54586
8744ca92affffff,,,,,,
8744dd94cffffff,,,,238,0,54630
8744d8a5effffff,,,,559,0.28,79481
8744d8b0dffffff,,,,1038,1.31,109998
8744ca92bffffff,,,,7,0,67500
8744dd94effffff,,,,139,0,52255
8744d8b18ffffff,,,,814,1.78,110562
8744d8a69ffffff,,,,162,0.37,35000
8744ca92cffffff,,,,7,0,27500
8744dd950ffffff,,,,36,0.55,50000
8744d8b19ffffff,,,,145,1.47,85912
8744d8a6bffffff,,,,87,0.46,35853
8744ca92dffffff,,,,,,
8744dd951ffffff,,,,379,0.52,51293
8744d8b1affffff,,,,374,1.3,75553
8744d8ac0ffffff,,,,2079,-0.21,42271
8744ca92effffff,,,,12,0,27500
8744dd952ffffff,,,,146,0.54,51160
8744d8b1bffffff,,,,361,1.3,75000
8744d8ac1ffffff,,,,1523,-0.2,38147
8744ca930ffffff,,,,,,
8744dd953ffffff,,,,241,0.49,50331
8744d8ac2ffffff,,,,377,-0.05,53942
8744d8b1dffffff,,,,900,1.78,110447
8744ca931ffffff,,,,104,0.38,45000
8744dd954ffffff,,,,235,0.92,86598
8744d8b40ffffff,,,,356,1.58,41157
8744d8ac3ffffff,,,,315,0,36836
8744ca932ffffff,,,,21,0,32153
8744dd955ffffff,,,,63,0.93,88949
8744d8b41ffffff,,,,86,1.79,23576
8744d8ac5ffffff,,,,965,-0.23,35873
8744ca933ffffff,,,,155,0.13,45727
8744dd956ffffff,,,,197,0.9,76196
8744d8b42ffffff,,,,332,1.86,25211
8744d8ac6ffffff,,,,1172,0.02,43989
8744ca934ffffff,,,,,,
8744dd95cffffff,,,,152,0.39,75545
8744d8b43ffffff,,,,85,1.82,23113
8744d8ac8ffffff,,,,244,-0.41,63216
8744ca935ffffff,,,,165,0.12,45669
8744dd95dffffff,,,,243,0.25,77776
8744d8b44ffffff,,,,337,1.27,58845
8744d8ac9ffffff,,,,89,-0.45,69322
8744ca936ffffff,,,,29,0,45000
8744dd95effffff,,,,285,0.49,70681
8744d8acaffffff,,,,87,-0.46,66742
8744d8b45ffffff,,,,319,1.87,67242
8744ca960ffffff,,,,5,0,0
8744dd960ffffff,,,,327,0.66,78036
8744d8acbffffff,,,,136,-0.45,67990
8744d8b46ffffff,,,,219,1.25,70553
8744ca962ffffff,,,,,,
8744dd961ffffff,,,,89,1.1,73130
8744d8accffffff,,,,360,-0.28,49441
8744d8b48ffffff,,,,73,-0.55,84028
8744ca964ffffff,,,,,,
8744dd962ffffff,,,,127,0.78,81380
8744d8acdffffff,,,,407,-0.25,37566
8744d8b49ffffff,,,,104,0.76,82382
8744ca965ffffff,,,,,,
8744dd963ffffff,,,,607,0.65,77862
8744d8aceffffff,,,,488,-0.33,79618
8744ca966ffffff,,,,5,0,0
8744d8b4affffff,,,,184,-0.55,81875
8744d8ad1ffffff,,,,649,-0.47,59694
8744dd964ffffff,,,,601,0.88,62712
8744ca970ffffff,,,,133,-0.15,64917
8744d8b4bffffff,,,,,,
8744d8ad5ffffff,,,,170,-0.24,43901
8744dd965ffffff,,,,516,1.25,70626
8744ca971ffffff,,,,184,-0.11,61800
8744d8ad8ffffff,,,,254,0,40000
8744d8b4cffffff,,,,149,0.13,79924
8744dd966ffffff,,,,237,0.67,76619
8744ca972ffffff,,,,10,0,85357
8744d8b4dffffff,,,,367,0.59,81262
8744d8ad9ffffff,,,,142,0.14,61004
8744dd968ffffff,,,,298,0,53933
8744ca974ffffff,,,,31,0,66548
8744d8b4effffff,,,,42,-0.48,82631
8744dd969ffffff,,,,87,0.68,47365
8744d8adaffffff,,,,34,-0.6,100000
8744ca975ffffff,,,,10,0,0
8744d8b50ffffff,,,,178,1.1,75000
8744dd96affffff,,,,180,0,54637
8744d8adbffffff,,,,203,0.1,58058
8744d8b51ffffff,,,,138,1.82,26087
8744ca976ffffff,,,,84,-0.24,66795
8744dd96bffffff,,,,9,0,55000
8744d8adcffffff,,,,392,-0.05,39044
8744d8b52ffffff,,,,638,1.28,71549
8744ca980ffffff,,,,11,0,87500
8744dd96cffffff,,,,250,0,55346
8744d8addffffff,,,,115,0,60000
8744d8b53ffffff,,,,346,1.78,35774
8744ca981ffffff,,,,29,0,50000
8744dd96dffffff,,,,76,0,54616
8744d8b54ffffff,,,,341,1.09,75000
8744d8adeffffff,,,,184,-0.44,79940
8744ca982ffffff,,,,20,0,50000
8744dd96effffff,,,,223,0,53654
8744d8b55ffffff,,,,59,1,78325
8744d8ae8ffffff,,,,1029,0.52,38618
8744dd970ffffff,,,,46,0.85,85471
8744ca983ffffff,,,,2,0,0
8744d8b56ffffff,,,,438,1.29,65399
8744d8ae9ffffff,,,,1288,0.17,37229
8744dd971ffffff,,,,38,1.03,92174
8744ca984ffffff,,,,58,0.34,45000
8744d8b58ffffff,,,,252,0.39,86686
8744d8aeaffffff,,,,614,-0.1,39040
8744dd972ffffff,,,,285,0.96,87239
8744ca985ffffff,,,,67,0.3,47400
8744d8b59ffffff,,,,134,0.3,82382
8744d8aebffffff,,,,2110,-0.11,37167
8744dd973ffffff,,,,186,0.95,85693
8744ca986ffffff,,,,27,0,60000
8744d8aecffffff,,,,431,0.28,67925
8744d8b5affffff,,,,188,0.32,84706
8744dd974ffffff,,,,193,0.92,85656
8744ca98cffffff,,,,11,0,50000
8744d8aedffffff,,,,795,1.18,38517
8744d8b5bffffff,,,,146,0.41,85739
8744dd975ffffff,,,,349,0.96,87342
8744ca98effffff,,,,,,
8744d8aeeffffff,,,,1133,0.05,40790
8744ca990ffffff,,,,,,
8744d9920ffffff,,,,22,0.89,75000
8744d8b5cffffff,,,,150,0.92,35000
8744dd976ffffff,,,,256,0.92,86414
8744d8b5dffffff,,,,199,-0.51,84062
8744dd981ffffff,,,,1121,0.25,82319
8744d8b5effffff,,,,217,1.26,66862
8744dd983ffffff,,,,1073,0.09,74100
8744d8b60ffffff,,,,260,2,67347
8744dd988ffffff,,,,245,0.24,73766
8744d8b61ffffff,,,,84,2.06,70543
8744dd989ffffff,,,,585,1.07,108749
8744d8b62ffffff,,,,336,1.89,73209
8744dd98affffff,,,,526,0.34,79759
8744d8b63ffffff,,,,373,1.86,67199
8744dd98bffffff,,,,673,0.9,79968
8744d8b64ffffff,,,,428,1.72,75000
8744dd98cffffff,,,,960,0.5,66353
8744d8b65ffffff,,,,276,1.82,67393
8744dd98dffffff,,,,803,0.27,73521
8744d8b66ffffff,,,,354,1.75,96204
8744dd98effffff,,,,1677,0.26,62604
8744d8b68ffffff,,,,89,1.95,70567
8744dd991ffffff,,,,705,0.14,52178
8744d8b69ffffff,,,,215,1.88,52395
8744dd993ffffff,,,,2525,0.24,31387
8744d8b6affffff,,,,80,1.92,68593
8744dd998ffffff,,,,2021,0.58,73677
8744d8b6bffffff,,,,70,0,82453
8744dd999ffffff,,,,1756,0.6,82566
8744d8b6cffffff,,,,312,2.03,67819
8744dd99affffff,,,,1388,0.12,50370
8744d8b6dffffff,,,,680,2.01,40301
8744dd99bffffff,,,,1212,1.1,86143
8744d8b6effffff,,,,108,1.96,70575
8744dd99cffffff,,,,1422,0.08,67012
8744dd99dffffff,,,,2109,0.54,87433
8744ca991ffffff,,,,,,
8744d9922ffffff,,,,6,0,0
8744dd99effffff,,,,2748,0.07,58328
8744d8b70ffffff,,,,964,1.84,100000
8744ca992ffffff,,,,36,1.09,50000
8744dd9a8ffffff,,,,17,1.15,170715
8744d9924ffffff,,,,,,
8744d8b71ffffff,,,,788,1.26,57294
8744ca993ffffff,,,,38,1.03,60000
8744dd9a9ffffff,,,,138,0,56253
8744d9925ffffff,,,,,,
8744d8b72ffffff,,,,1221,1.86,82960
8744ca994ffffff,,,,,,
8744dd9aaffffff,,,,425,0.7,96727
8744d9926ffffff,,,,5,0,0
8744d8b73ffffff,,,,306,1.27,69941
8744ca995ffffff,,,,4,0,0
8744d9930ffffff,,,,914,0.33,98185
8744dd9abffffff,,,,,,
8744ca996ffffff,,,,,,
8744d8b74ffffff,,,,297,1.69,104890
8744d9931ffffff,,,,492,0.76,94992
8744ddc00ffffff,,,,64,0.31,70543
8744ca99cffffff,,,,,,
8744d8b75ffffff,,,,761,1.85,101795
8744d9932ffffff,,,,205,0.39,107744
8744ca99dffffff,,,,134,-0.3,50000
8744ddc01ffffff,,,,114,0,51681
8744d9934ffffff,,,,676,0.35,79603
8744d8b76ffffff,,,,927,1.34,110761
8744ca99effffff,,,,,,
8744d9935ffffff,,,,302,1.16,89887
8744ddc02ffffff,,,,200,0.59,59519
8744d8b81ffffff,,,,259,-0.15,58126
8744d9936ffffff,,,,510,0.35,103451
8744ca9a0ffffff,,,,,,
8744ddc03ffffff,,,,121,0.65,66716
8744d8b88ffffff,,,,199,-0.1,64156
8744d99b4ffffff,,,,9,0,0
8744ca9a1ffffff,,,,,,
8744ddc04ffffff,,,,44,0,75000
8744d99b6ffffff,,,,20,0,85912
8744d8b89ffffff,,,,290,0.61,57596
8744ca9a2ffffff,,,,29,0,50000
8744d9d00ffffff,,,,69,0.29,76263
8744ddc05ffffff,,,,113,0,67954
8744d8b8bffffff,,,,185,0.95,50000
8744ca9a3ffffff,,,,12,0,66548
8744d9d02ffffff,,,,87,-0.23,66720
8744ddc06ffffff,,,,24,0,85714
8744d8b8cffffff,,,,410,-0.2,60405
8744ca9a4ffffff,,,,14,0,84511
8744d9d04ffffff,,,,66,0.6,57143
8744ddc08ffffff,,,,155,0.26,57525
8744d8b8dffffff,,,,567,0.32,66580
8744ca9a5ffffff,,,,,,
8744d9d05ffffff,,,,144,0.41,75877
8744ddc0affffff,,,,79,0.5,71951
8744ca9a6ffffff,,,,145,0.27,50000
8744d8ba8ffffff,,,,1259,2.09,58341
8744d9d06ffffff,,,,125,0.63,63897
8744ddc0cffffff,,,,105,0,50000
8744ca9a8ffffff,,,,7,0,0
8744d8ba9ffffff,,,,501,1.96,68668
8744ddc0dffffff,,,,560,0.04,45000
8744d9d10ffffff,,,,136,0.29,53571
8744d8baaffffff,,,,457,1.15,56742
8744ddc0effffff,,,,64,0.31,60000
8744ca9a9ffffff,,,,,,
8744d9d11ffffff,,,,194,0,45568
8744d8babffffff,,,,580,1.89,72057
8744ddc10ffffff,,,,18,1.09,54194
8744ca9aaffffff,,,,6,0,0
8744dd048ffffff,,,,48,0,64916
8744d9d12ffffff,,,,151,0.39,55578
8744ddc11ffffff,,,,87,0.68,54918
8744dd049ffffff,,,,21,0,61867
8744ca9abffffff,,,,,,
8744ddc12ffffff,,,,58,0.68,55538
8744dd04affffff,,,,,,
8744d9d13ffffff,,,,156,0,45000
8744ca9acffffff,,,,32,0,50000
8744ddc13ffffff,,,,177,0.56,55727
8744dd04bffffff,,,,6,0,0
8744d9d14ffffff,,,,35,0.57,66795
8744ddc14ffffff,,,,169,0.58,56326
8744ca9adffffff,,,,18,0,50000
8744dd059ffffff,,,,5,0,0
8744ddc15ffffff,,,,99,0.6,55037
8744d9d15ffffff,,,,91,0.44,77228
8744dd05bffffff,,,,,,
8744ddc16ffffff,,,,133,0.59,55841
8744ca9aeffffff,,,,6,0,0
8744dd0c3ffffff,,,,95,1.63,75000
8744d9d16ffffff,,,,108,0.37,55855
8744ddc18ffffff,,,,310,0.57,71618
8744ca9b0ffffff,,,,,,
8744d9d20ffffff,,,,317,0.81,60687
8744dd0c8ffffff,,,,43,1.36,77654
8744ddc1affffff,,,,82,1.42,75000
8744ca9b1ffffff,,,,86,0.23,52248
8744d9d21ffffff,,,,112,0.88,61677
8744dd0c9ffffff,,,,44,0,67898
8744ddc1cffffff,,,,225,0.61,72050
8744ca9b2ffffff,,,,,,
8744dd0caffffff,,,,,,
8744d9d22ffffff,,,,132,0.6,58069
8744ddc1dffffff,,,,115,0.52,68613
8744ca9b3ffffff,,,,,,
8744dd0cbffffff,,,,30,1.3,76433
8744d9d23ffffff,,,,190,0.62,60000
8744ddc1effffff,,,,149,0.53,71238
8744dd0ccffffff,,,,29,1.34,76536
8744ca9b4ffffff,,,,,,
8744ddc20ffffff,,,,141,0,75000
8744d9d24ffffff,,,,126,0.78,61002
8744dd0cdffffff,,,,17,1.15,81250
8744ca9b5ffffff,,,,26,0,50000
8744ddc21ffffff,,,,358,0,47161
8744dd0ceffffff,,,,35,1.66,80896
8744d9d25ffffff,,,,82,0.72,60911
8744ddc22ffffff,,,,123,0,77730
8744ca9b6ffffff,,,,,,
8744d9d26ffffff,,,,176,0.67,57151
8744dd0d8ffffff,,,,77,1.02,87178
8744cac14ffffff,,,,374,0.32,83046
8744d9d28ffffff,,,,235,-0.26,68825
8744ddc23ffffff,,,,213,0,77598
8744cac16ffffff,,,,1209,0.44,77716
8744dd0d9ffffff,,,,13,0,0
8744d9d2affffff,,,,186,-0.11,70682
8744ddc25ffffff,,,,73,0.27,100000
8744cac20ffffff,,,,,,
8744dd0daffffff,,,,7,2.71,87500
8744d9d2cffffff,,,,32,0,70543
8744ddc28ffffff,,,,441,0.14,45000
8744cac21ffffff,,,,21,0.93,42288
8744dd0dbffffff,,,,136,0.29,83523
8744d9d2dffffff,,,,13,0,0
8744ddc29ffffff,,,,348,0.23,69640
8744dd0dcffffff,,,,47,0.84,85357
8744cac22ffffff,,,,369,1.06,79253
8744d9d2effffff,,,,103,-0.19,69294
8744ddc2affffff,,,,194,0.1,50000
8744dd0ddffffff,,,,6,0,75000
8744cac23ffffff,,,,7,0,84511
8744d9d30ffffff,,,,6,0,87500
8744ddc2bffffff,,,,297,0.07,50542
8744dd0deffffff,,,,117,1.65,89456
8744cac24ffffff,,,,4,0,67500
8744d9d31ffffff,,,,23,0.85,60000
8744ddc2cffffff,,,,1405,0.54,28067
8744dd0e9ffffff,,,,,,
8744cac25ffffff,,,,8,0,0
8744d9d32ffffff,,,,53,0.37,50000
8744ddc2dffffff,,,,187,0.21,76464
8744d9d33ffffff,,,,105,0.57,57143
8744cac26ffffff,,,,148,1.19,76263
8744dd0ebffffff,,,,8,2.38,78668
8744d9d34ffffff,,,,61,0.65,56273
8744ddc2effffff,,,,478,0.58,25660
8744cac30ffffff,,,,643,1.42,50631
8744dd200ffffff,,,,,,
8744d9d35ffffff,,,,142,0.69,57692
8744ddc30ffffff,,,,168,0,57197
8744cac31ffffff,,,,99,1.18,78643
8744dd201ffffff,,,,12,0,0
8744ddc31ffffff,,,,196,0,70213
8744d9d36ffffff,,,,30,0.66,54580
8744cac32ffffff,,,,62,0.64,77842
8744dd202ffffff,,,,,,
8744d9d84ffffff,,,,402,-0.45,53065
8744ddc32ffffff,,,,99,0,51458
8744cac33ffffff,,,,177,1.43,50303
8744dd203ffffff,,,,,,
8744d9d94ffffff,,,,178,-0.45,68661
8744ddc33ffffff,,,,92,0,57209
8744cac34ffffff,,,,6,0,0
8744d9d96ffffff,,,,108,-0.37,68675
8744dd204ffffff,,,,9,0,0
8744ddc35ffffff,,,,242,0,66400
8744cac35ffffff,,,,24,1.61,54416
8744d9da0ffffff,,,,36,0.55,62744
8744dd205ffffff,,,,,,
8744ddc64ffffff,,,,127,0.78,68117
8744cac36ffffff,,,,12,1.61,0
8744d9da1ffffff,,,,141,0.14,54611
8744dd206ffffff,,,,,,
8744ddc66ffffff,,,,221,0.8,71414
8744caca4ffffff,,,,598,0.43,51848
8744d9da2ffffff,,,,168,-0.48,54697
8744dd210ffffff,,,,,,
8744ddc74ffffff,,,,466,0.43,66288
8744caca6ffffff,,,,95,0.42,52900
8744d9da3ffffff,,,,126,0,58561
8744dd211ffffff,,,,,,
8744ddc75ffffff,,,,780,0.36,56459
8744cacb4ffffff,,,,17,1.15,75000
